,id,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,bldg_type,house_style,overall_qual,year_built,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_cond,wood_deck_sf,saleprice,exterior,porch,remodelled,pool
1628,2381.0,rl,111.0,16259.0,0,lvl,corner,gtl,nridght,norm,1fam,2story,9.0,2006.0,gable,stone,370.0,3,pconc,5,3,unf,0.0,unf,1249.0,1249.0,5,1249.0,1347.0,2596.0,0.0,3.0,1.0,4,9.0,typ,0.0,0,attchd,rfn,840.0,ta,240.0,342643.0,vinyl,1,0.0,0
1629,1827.0,rl,70.0,6173.0,1,lvl,inside,gtl,sawyer,norm,1fam,1story,5.0,1967.0,gable,brkface,75.0,3,cblock,3,1,glq,599.0,unf,277.0,876.0,3,902.0,0.0,902.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,attchd,unf,288.0,ta,0.0,125500.0,wood,0,0.0,0
1630,1580.0,rl,75.0,12890.0,1,lvl,inside,gtl,timber,norm,1fam,1story,6.0,1989.0,gable,brkface,128.0,3,cblock,4,1,unf,0.0,unf,1495.0,1495.0,5,1495.0,0.0,1495.0,0.0,2.0,0.0,3,8.0,typ,1.0,3,attchd,unf,438.0,ta,252.0,150000.0,wood,0,0.0,0
1631,1803.0,fv,84.0,10440.0,0,lvl,corner,gtl,somerst,norm,1fam,1story,8.0,2007.0,gable,none,0.0,5,pconc,4,2,unf,0.0,unf,1574.0,1574.0,5,1584.0,0.0,1584.0,0.0,2.0,0.0,5,6.0,typ,1.0,4,attchd,fin,594.0,ta,0.0,261329.0,aggregate,1,0.0,0
1632,1132.0,rl,63.0,7500.0,0,lvl,inside,gtl,sawyerw,norm,1fam,1story,7.0,2004.0,gable,brkface,120.0,3,pconc,4,1,glq,680.0,unf,400.0,1080.0,5,1080.0,0.0,1080.0,1.0,1.0,0.0,4,6.0,typ,0.0,0,none,none,0.0,none,0.0,141000.0,vinyl,0,1.0,0
1633,1941.0,rl,75.0,9532.0,0,lvl,inside,gtl,names,norm,1fam,1story,4.0,1953.0,gable,none,0.0,3,cblock,3,1,blq,595.0,rec,156.0,1105.0,4,1647.0,0.0,1647.0,1.0,1.0,0.0,3,6.0,min1,1.0,2,attchd,fin,280.0,ta,225.0,153000.0,vinyl,0,0.0,1
1634,1742.0,rl,53.0,3922.0,0,lvl,inside,gtl,blmngtn,norm,twnhse,1story,7.0,2006.0,gable,brkface,72.0,4,pconc,5,3,unf,0.0,unf,1258.0,1258.0,5,1258.0,0.0,1258.0,0.0,2.0,0.0,4,6.0,typ,1.0,4,attchd,fin,648.0,ta,144.0,172500.0,wood,1,1.0,0
1635,2026.0,rl,60.0,8730.0,0,lvl,inside,gtl,brkside,rran,1fam,2story,6.0,1915.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,698.0,698.0,5,698.0,698.0,1396.0,0.0,1.0,0.0,3,7.0,typ,0.0,0,detchd,unf,384.0,ta,0.0,153575.0,wood,0,1.0,0
1636,2245.0,c (all),60.0,6060.0,0,lvl,inside,gtl,idotrr,norm,1fam,1story,5.0,1930.0,hip,none,0.0,4,brktil,3,1,alq,737.0,unf,100.0,837.0,5,1001.0,0.0,1001.0,0.0,1.0,0.0,4,5.0,typ,0.0,0,detchd,unf,216.0,po,154.0,124900.0,metal,0,1.0,0
1637,1691.0,rl,107.0,14450.0,0,lvl,inside,gtl,nridght,norm,1fam,1story,9.0,2006.0,gable,brkface,315.0,5,pconc,5,4,unf,0.0,unf,2121.0,2121.0,5,2121.0,0.0,2121.0,0.0,2.0,1.0,5,8.0,typ,1.0,5,attchd,fin,732.0,ta,124.0,415298.0,aggregate,1,1.0,0
1638,725.0,rm,60.0,5400.0,0,lvl,inside,gtl,oldtown,norm,1fam,1.5fin,6.0,1920.0,gable,none,0.0,2,brktil,3,1,unf,0.0,unf,972.0,972.0,5,1044.0,0.0,1480.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,detchd,unf,207.0,ta,0.0,119000.0,metal,0,1.0,0
1639,1787.0,rl,85.0,10000.0,0,lvl,inside,gtl,somerst,norm,1fam,1story,8.0,2006.0,hip,stone,410.0,4,pconc,4,3,unf,0.0,unf,1588.0,1588.0,5,1588.0,0.0,1588.0,0.0,2.0,0.0,4,7.0,typ,1.0,4,attchd,rfn,825.0,ta,144.0,227000.0,vinyl,1,0.0,0
1640,1216.0,rl,72.0,10007.0,1,lvl,inside,gtl,names,norm,1fam,1story,5.0,1959.0,gable,brkface,54.0,4,cblock,3,1,alq,806.0,unf,247.0,1053.0,5,1053.0,0.0,1053.0,1.0,1.0,1.0,4,5.0,typ,0.0,0,attchd,rfn,312.0,ta,0.0,145500.0,wood,0,1.0,0
1641,2654.0,rm,52.0,7830.0,0,lvl,inside,gtl,oldtown,norm,1fam,1story,3.0,1921.0,gable,none,0.0,3,brktil,2,1,lwq,416.0,unf,76.0,492.0,3,492.0,0.0,492.0,1.0,1.0,0.0,3,3.0,typ,0.0,0,detchd,unf,200.0,ta,0.0,61500.0,aesbestos,0,1.0,0
1642,2310.0,rl,90.0,11727.0,0,lvl,corner,gtl,names,norm,1fam,1story,7.0,1969.0,gable,brkface,434.0,3,cblock,3,2,unf,0.0,unf,1851.0,1851.0,4,1851.0,0.0,1851.0,0.0,2.0,0.0,3,8.0,typ,1.0,3,attchd,fin,506.0,ta,0.0,192100.0,wood,1,0.0,0
1643,761.0,rm,60.0,10320.0,0,bnk,inside,gtl,idotrr,artery,2fmcon,2story,6.0,1915.0,gable,none,0.0,3,cblock,3,1,rec,276.0,alq,160.0,698.0,5,754.0,649.0,1403.0,1.0,1.0,1.0,3,7.0,typ,0.0,0,detchd,unf,308.0,ta,0.0,116000.0,metal,0,1.0,0
1644,1884.0,rl,65.0,10482.0,0,lvl,inside,gtl,names,norm,1fam,slvl,6.0,1958.0,hip,brkface,63.0,3,cblock,3,3,glq,507.0,unf,81.0,588.0,5,1138.0,0.0,1138.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,attchd,rfn,264.0,ta,224.0,145000.0,vinyl,0,0.0,0
1645,449.0,rl,110.0,15274.0,1,lvl,corner,gtl,nridght,norm,1fam,1story,9.0,2003.0,hip,brkface,724.0,4,pconc,5,1,glq,1972.0,unf,480.0,2452.0,5,2452.0,0.0,2452.0,2.0,2.0,0.0,5,10.0,typ,1.0,4,attchd,fin,886.0,ta,0.0,445000.0,vinyl,1,0.0,0
1646,856.0,rl,61.0,8800.0,1,lvl,inside,gtl,collgcr,norm,1fam,1story,5.0,1977.0,gable,none,0.0,3,cblock,4,2,lwq,532.0,rec,364.0,1040.0,3,1040.0,0.0,1040.0,0.0,2.0,0.0,4,5.0,typ,0.0,0,detchd,unf,484.0,ta,0.0,150500.0,wood,0,1.0,0
1647,11.0,rl,75.0,10000.0,1,lvl,corner,gtl,gilbert,norm,1fam,2story,6.0,1993.0,gable,none,0.0,3,pconc,4,1,unf,0.0,unf,763.0,763.0,4,763.0,892.0,1655.0,0.0,2.0,1.0,3,7.0,typ,1.0,3,attchd,fin,440.0,ta,157.0,175900.0,wood,1,1.0,0
1648,389.0,rl,78.0,10140.0,0,lvl,inside,gtl,nwames,norm,1fam,1story,6.0,1974.0,hip,brkface,196.0,3,cblock,3,1,alq,888.0,unf,228.0,1116.0,5,1116.0,0.0,1116.0,1.0,2.0,0.0,3,6.0,typ,1.0,3,attchd,rfn,528.0,ta,0.0,167900.0,wood,0,0.0,0
1649,2415.0,rl,58.0,14054.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,7.0,2006.0,gable,none,0.0,4,pconc,4,3,unf,0.0,unf,879.0,879.0,5,879.0,984.0,1863.0,0.0,2.0,1.0,4,9.0,typ,1.0,4,builtin,fin,660.0,ta,100.0,219210.0,vinyl,1,0.0,0
1650,77.0,rl,70.0,11218.0,0,lvl,inside,gtl,sawyerw,norm,1fam,2story,6.0,1992.0,gable,none,0.0,4,pconc,4,1,unf,0.0,unf,1055.0,1055.0,5,1055.0,790.0,1845.0,0.0,2.0,1.0,4,8.0,typ,1.0,3,attchd,rfn,462.0,ta,635.0,189000.0,wood,1,0.0,0
1651,1238.0,rl,74.0,8856.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1957.0,gable,brkface,143.0,3,cblock,3,1,alq,621.0,lwq,503.0,1176.0,3,1176.0,0.0,1176.0,1.0,1.0,0.0,3,6.0,typ,2.0,4,attchd,rfn,292.0,ta,0.0,136500.0,wood,1,0.0,0
1652,223.0,rl,65.0,7800.0,0,lvl,inside,gtl,sawyer,norm,1fam,1story,5.0,1966.0,hip,brkface,47.0,3,cblock,3,2,blq,240.0,rec,150.0,864.0,5,892.0,0.0,892.0,1.0,1.0,0.0,4,5.0,typ,0.0,0,detchd,unf,416.0,ta,0.0,137900.0,wood,0,1.0,0
1653,723.0,rm,60.0,7200.0,0,lvl,inside,gtl,oldtown,norm,1fam,1story,5.0,1910.0,hip,none,0.0,3,brktil,3,1,alq,247.0,rec,310.0,1022.0,3,1022.0,0.0,1022.0,1.0,1.0,0.0,3,4.0,maj2,0.0,0,detchd,unf,280.0,ta,0.0,85000.0,metal,1,1.0,0
1654,2562.0,rl,89.0,10680.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1951.0,hip,brkface,44.0,3,cblock,3,1,lwq,756.0,unf,1380.0,2136.0,3,2136.0,0.0,2136.0,0.0,2.0,0.0,3,7.0,mod,0.0,0,detchd,unf,528.0,ta,0.0,137900.0,wood,1,0.0,0
1655,995.0,rl,59.0,9535.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,6.0,1998.0,gable,none,0.0,3,pconc,4,4,glq,851.0,unf,75.0,926.0,5,926.0,678.0,1604.0,0.0,2.0,1.0,3,7.0,typ,0.0,0,attchd,fin,472.0,ta,100.0,195500.0,vinyl,1,0.0,0
1656,287.0,rl,66.0,6858.0,0,bnk,corner,gtl,swisu,norm,1fam,2story,6.0,1915.0,gable,none,0.0,3,pconc,4,1,unf,0.0,unf,806.0,806.0,3,841.0,806.0,1647.0,1.0,1.0,1.0,2,6.0,typ,0.0,0,detchd,unf,216.0,ta,0.0,128000.0,wood,1,1.0,0
1657,1152.0,rl,75.0,8100.0,0,lvl,inside,gtl,sawyer,feedr,1fam,1story,5.0,1961.0,gable,none,0.0,3,cblock,3,1,alq,764.0,unf,100.0,864.0,5,864.0,0.0,864.0,1.0,1.0,0.0,4,5.0,typ,1.0,3,detchd,unf,420.0,ta,132.0,135000.0,wood,0,1.0,0
1658,1449.0,rl,70.0,9216.0,1,lvl,inside,gtl,collgcr,norm,1fam,1story,5.0,1975.0,gable,brkface,176.0,3,cblock,3,3,alq,294.0,unf,782.0,1076.0,3,1076.0,0.0,1076.0,0.0,1.0,1.0,3,5.0,typ,1.0,2,detchd,unf,576.0,ta,0.0,143195.0,wood,0,0.0,0
1659,1330.0,rm,50.0,9100.0,0,lvl,inside,gtl,brkside,rran,1fam,1story,5.0,1930.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,742.0,742.0,3,779.0,0.0,935.0,0.0,1.0,0.0,3,4.0,typ,0.0,0,detchd,unf,308.0,ta,0.0,79500.0,vinyl,0,1.0,0
1660,1134.0,rl,67.0,12774.0,0,lvl,fr2,gtl,sawyerw,norm,1fam,2story,7.0,2003.0,gable,brkface,95.0,4,pconc,4,3,unf,0.0,unf,835.0,835.0,5,835.0,828.0,1663.0,0.0,2.0,1.0,4,8.0,typ,0.0,0,attchd,rfn,478.0,ta,168.0,192500.0,vinyl,1,1.0,0
1661,706.0,rm,50.0,6000.0,0,lvl,inside,gtl,oldtown,norm,1fam,1.5fin,5.0,1950.0,gable,none,0.0,3,cblock,3,1,blq,384.0,unf,384.0,768.0,3,768.0,560.0,1328.0,0.0,1.0,1.0,3,6.0,typ,0.0,0,detchd,unf,308.0,ta,0.0,129500.0,wood,1,1.0,0
1662,1617.0,rl,63.0,10364.0,1,lvl,inside,gtl,gilbert,norm,1fam,2story,6.0,1995.0,gable,none,0.0,3,pconc,4,1,unf,0.0,unf,806.0,806.0,4,806.0,766.0,1572.0,0.0,2.0,1.0,3,7.0,typ,1.0,3,builtin,fin,373.0,ta,0.0,168000.0,metal,1,1.0,0
1663,1339.0,rm,50.0,6000.0,0,lvl,inside,gtl,brkside,norm,1fam,1.5fin,6.0,1939.0,gable,none,0.0,3,cblock,3,1,lwq,264.0,unf,475.0,739.0,5,874.0,468.0,1342.0,0.0,2.0,0.0,3,7.0,typ,1.0,4,detchd,unf,240.0,ta,0.0,105000.0,wood,0,1.0,0
1664,1664.0,rl,72.0,10530.0,1,lvl,corner,gtl,names,norm,1fam,1story,6.0,1971.0,hip,none,0.0,3,cblock,3,1,alq,282.0,lwq,664.0,981.0,3,981.0,0.0,981.0,1.0,1.0,1.0,3,5.0,typ,0.0,0,detchd,unf,576.0,ta,0.0,143250.0,wood,1,0.0,0
1665,1433.0,rl,75.0,9525.0,0,lvl,inside,gtl,collgcr,norm,1fam,1story,5.0,1995.0,gable,none,0.0,3,pconc,4,1,unf,0.0,unf,1099.0,1099.0,5,1099.0,0.0,1099.0,0.0,1.0,1.0,4,6.0,typ,0.0,0,attchd,unf,352.0,ta,278.0,144000.0,vinyl,0,1.0,0
1666,75.0,rl,67.0,8880.0,1,lvl,inside,gtl,sawyerw,norm,1fam,2story,7.0,1994.0,gable,none,0.0,4,pconc,4,1,glq,695.0,unf,253.0,948.0,5,1222.0,888.0,2110.0,1.0,2.0,1.0,4,8.0,typ,2.0,2,attchd,rfn,463.0,ta,0.0,205000.0,vinyl,1,1.0,0
1667,2255.0,rl,82.0,8410.0,1,lvl,corner,gtl,mitchel,norm,1fam,sfoyer,6.0,1974.0,gable,none,0.0,3,cblock,4,3,alq,924.0,unf,46.0,970.0,3,1026.0,0.0,1026.0,1.0,1.0,0.0,3,5.0,typ,1.0,1,attchd,unf,528.0,ta,193.0,143000.0,wood,0,0.0,0
1668,1170.0,fv,42.0,4385.0,1,lvl,inside,gtl,somerst,norm,twnhse,1story,9.0,2001.0,gable,none,0.0,4,pconc,5,3,glq,964.0,unf,455.0,1419.0,5,1419.0,0.0,1419.0,1.0,1.0,1.0,5,5.0,typ,1.0,3,attchd,fin,588.0,ta,155.0,290000.0,vinyl,1,0.0,0
1669,45.0,rl,100.0,12919.0,1,lvl,inside,gtl,nridght,norm,1fam,1story,9.0,2009.0,hip,stone,760.0,5,pconc,5,4,glq,2188.0,unf,142.0,2330.0,5,2364.0,0.0,2364.0,1.0,2.0,1.0,5,11.0,typ,2.0,4,attchd,fin,820.0,ta,0.0,611657.0,vinyl,1,1.0,0
1670,836.0,rl,82.0,12464.0,2,low,corner,mod,collgcr,norm,1fam,1story,5.0,1996.0,gable,none,0.0,3,pconc,4,1,glq,732.0,unf,308.0,1040.0,4,1040.0,0.0,1040.0,1.0,1.0,0.0,4,6.0,typ,0.0,0,detchd,unf,576.0,ta,168.0,152000.0,vinyl,0,0.0,0
1671,8.0,rl,43.0,5005.0,1,hls,inside,gtl,stonebr,norm,twnhse,1story,8.0,1992.0,gable,none,0.0,4,pconc,4,1,alq,263.0,unf,1017.0,1280.0,5,1280.0,0.0,1280.0,0.0,2.0,0.0,4,5.0,typ,0.0,0,attchd,rfn,506.0,ta,0.0,191500.0,wood,1,0.0,0
1672,1704.0,rl,76.0,9591.0,0,lvl,inside,gtl,nridght,norm,1fam,2story,8.0,2004.0,gable,brkface,344.0,4,pconc,5,3,unf,0.0,unf,1143.0,1143.0,5,1143.0,1330.0,2473.0,0.0,2.0,1.0,4,9.0,typ,1.0,4,builtin,rfn,852.0,ta,192.0,317000.0,vinyl,1,1.0,0
1673,2068.0,rl,70.0,6960.0,0,lvl,inside,gtl,sawyer,norm,1fam,1.5fin,7.0,1940.0,gable,none,0.0,3,brktil,3,1,alq,258.0,unf,422.0,680.0,5,798.0,504.0,1302.0,0.0,1.0,1.0,4,6.0,typ,2.0,4,attchd,unf,224.0,ta,0.0,165250.0,wood,0,1.0,0
1674,1488.0,rl,75.0,9825.0,0,lvl,inside,gtl,edwards,norm,1fam,1story,5.0,1966.0,hip,none,0.0,3,cblock,3,1,rec,609.0,unf,483.0,1092.0,3,1092.0,0.0,1092.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,attchd,unf,264.0,ta,259.0,123000.0,wood,0,0.0,0
1675,1391.0,rl,88.0,14175.0,0,lvl,inside,gtl,sawyer,posa,1fam,1story,6.0,1956.0,gable,none,0.0,3,cblock,3,4,glq,776.0,unf,212.0,988.0,3,1188.0,0.0,1188.0,1.0,1.0,0.0,3,4.0,typ,1.0,3,attchd,unf,621.0,ta,102.0,185000.0,wood,1,0.0,0
1676,2633.0,rl,74.0,7400.0,0,lvl,corner,gtl,names,artery,1fam,1story,7.0,1962.0,gable,none,0.0,3,cblock,3,1,lwq,809.0,unf,236.0,1045.0,4,1045.0,0.0,1045.0,1.0,1.0,0.0,3,6.0,typ,0.0,0,detchd,unf,528.0,ta,0.0,120000.0,wood,0,0.0,0
1677,1872.0,rl,88.0,10738.0,1,lvl,corner,gtl,nwames,norm,1fam,1story,6.0,1966.0,hip,none,0.0,3,cblock,3,1,alq,792.0,unf,301.0,1093.0,4,1093.0,0.0,1093.0,1.0,2.0,0.0,3,6.0,typ,1.0,2,attchd,rfn,484.0,ta,224.0,158500.0,wood,0,0.0,0
1678,1138.0,rl,65.0,8366.0,1,lvl,inside,gtl,sawyerw,norm,1fam,2story,6.0,2004.0,gable,none,0.0,4,pconc,4,1,unf,0.0,unf,798.0,798.0,5,798.0,842.0,1640.0,0.0,2.0,1.0,4,6.0,typ,0.0,0,attchd,rfn,520.0,ta,138.0,173000.0,vinyl,1,0.0,0
1679,1899.0,rl,70.0,9842.0,0,lvl,fr2,gtl,names,norm,duplex,1story,4.0,1962.0,gable,none,0.0,3,slab,0,0,none,0.0,none,0.0,0.0,3,1224.0,0.0,1224.0,0.0,2.0,0.0,3,6.0,typ,0.0,0,carport,unf,462.0,ta,0.0,101800.0,wood,0,0.0,0
1680,915.0,rl,60.0,7200.0,0,lvl,inside,gtl,swisu,feedr,1fam,2story,7.0,1936.0,gable,none,0.0,4,pconc,4,1,alq,350.0,blq,0.0,560.0,5,575.0,560.0,1135.0,1.0,1.0,0.0,4,6.0,typ,0.0,0,detchd,rfn,576.0,ta,256.0,155000.0,wood,0,1.0,0
1681,660.0,rl,60.0,10230.0,0,lvl,inside,gtl,oldtown,norm,1fam,1story,5.0,1925.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,1054.0,1054.0,5,1078.0,0.0,1078.0,0.0,1.0,0.0,5,6.0,typ,0.0,0,detchd,unf,264.0,ta,0.0,125000.0,metal,0,1.0,0
1682,2004.0,rm,52.0,8626.0,0,lvl,inside,gtl,oldtown,norm,1fam,1story,4.0,1956.0,gable,none,1.0,3,cblock,0,0,none,0.0,none,0.0,0.0,4,968.0,0.0,968.0,0.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,unf,331.0,ta,0.0,104500.0,metal,0,0.0,0
1683,443.0,rl,74.0,8834.0,0,lvl,inside,gtl,nridght,norm,1fam,2story,9.0,2004.0,hip,stone,216.0,4,pconc,5,1,glq,1170.0,unf,292.0,1462.0,5,1462.0,762.0,2224.0,1.0,2.0,1.0,5,10.0,typ,1.0,4,attchd,fin,738.0,ta,184.0,350000.0,vinyl,0,1.0,0
1684,2627.0,rl,60.0,8544.0,0,lvl,inside,gtl,names,norm,duplex,1story,3.0,1950.0,gable,none,0.0,3,cblock,0,0,none,0.0,none,0.0,0.0,4,1040.0,0.0,1040.0,0.0,2.0,0.0,3,6.0,typ,0.0,0,detchd,unf,400.0,ta,0.0,93500.0,aggregate,0,0.0,0
1685,1438.0,rl,68.0,9179.0,1,lvl,inside,gtl,collgcr,norm,1fam,2story,7.0,1999.0,gable,brkface,158.0,4,pconc,4,1,glq,633.0,unf,240.0,873.0,5,882.0,908.0,1790.0,1.0,2.0,1.0,4,7.0,typ,0.0,0,attchd,rfn,588.0,ta,0.0,193000.0,vinyl,1,0.0,0
1686,1525.0,rl,79.0,11526.0,1,bnk,inside,mod,crawfor,norm,1fam,2.5fin,6.0,1922.0,gable,none,0.0,3,brktil,5,1,unf,0.0,unf,588.0,588.0,2,1423.0,748.0,2555.0,0.0,2.0,0.0,3,11.0,min1,1.0,4,detchd,fin,672.0,ta,431.0,191000.0,metal,0,1.0,0
1687,2644.0,rm,70.0,5684.0,0,lvl,inside,gtl,oldtown,norm,1fam,1story,6.0,1930.0,hip,none,0.0,3,brktil,3,1,unf,0.0,unf,813.0,813.0,5,813.0,0.0,813.0,0.0,1.0,0.0,4,5.0,typ,0.0,0,detchd,unf,270.0,fa,0.0,110000.0,wood,1,1.0,0
1688,866.0,rl,70.0,11885.0,0,lvl,inside,gtl,collgcr,norm,1fam,2story,8.0,2001.0,gable,brkface,108.0,4,pconc,4,3,glq,990.0,unf,309.0,1299.0,5,1299.0,573.0,1872.0,1.0,2.0,1.0,5,7.0,typ,1.0,3,builtin,rfn,531.0,ta,160.0,261500.0,vinyl,1,0.0,0
1689,620.0,rl,80.0,9600.0,0,lvl,inside,gtl,names,norm,1fam,1story,5.0,1956.0,hip,none,0.0,3,cblock,3,1,rec,504.0,unf,546.0,1050.0,4,1050.0,0.0,1050.0,0.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,unf,338.0,ta,0.0,128900.0,metal,0,0.0,0
1690,2451.0,rl,114.0,17242.0,1,lvl,inside,gtl,noridge,norm,1fam,2story,9.0,1993.0,hip,brkface,738.0,4,pconc,5,4,rec,292.0,glq,48.0,1733.0,5,1933.0,1567.0,3500.0,1.0,3.0,1.0,5,11.0,typ,1.0,3,attchd,rfn,959.0,ta,870.0,584500.0,metal,1,1.0,0
1691,2186.0,rl,75.0,10215.0,0,bnk,inside,gtl,edwards,norm,1fam,1story,4.0,1954.0,hip,brkface,132.0,3,pconc,3,1,alq,492.0,unf,372.0,864.0,5,948.0,0.0,948.0,0.0,1.0,0.0,3,5.0,typ,0.0,0,attchd,unf,248.0,ta,0.0,111000.0,wood,0,0.0,0
1692,2025.0,rl,60.0,8550.0,0,lvl,inside,gtl,brkside,rran,1fam,1.5fin,5.0,1926.0,gable,none,0.0,3,pconc,2,1,unf,0.0,unf,750.0,750.0,3,960.0,356.0,1316.0,0.0,1.0,0.0,3,7.0,typ,0.0,0,detchd,unf,576.0,ta,0.0,90000.0,wood,0,1.0,0
1693,1916.0,rl,72.0,18450.0,1,lvl,inside,gtl,names,norm,1fam,2story,6.0,1965.0,flat,brkcmn,113.0,3,cblock,4,1,lwq,187.0,rec,111.0,1021.0,3,1465.0,915.0,2380.0,0.0,2.0,1.0,3,7.0,sev,1.0,1,carport,unf,596.0,ta,0.0,129000.0,wood,1,1.0,0
1694,1542.0,rl,64.0,14778.0,1,low,culdsac,gtl,crawfor,posn,1fam,1story,6.0,1954.0,hip,brkface,72.0,4,cblock,3,1,blq,728.0,unf,568.0,1296.0,5,1640.0,0.0,1640.0,1.0,1.0,0.0,4,7.0,typ,1.0,4,detchd,unf,924.0,ta,108.0,224000.0,wood,0,1.0,0
1695,1163.0,fv,30.0,3180.0,0,lvl,inside,gtl,somerst,norm,twnhse,2story,6.0,2005.0,gable,none,0.0,4,pconc,4,1,glq,390.0,unf,210.0,600.0,5,600.0,600.0,1200.0,1.0,2.0,1.0,4,5.0,typ,0.0,0,detchd,rfn,480.0,ta,0.0,165000.0,metal,1,0.0,0
1696,205.0,rm,52.0,3068.0,0,lvl,inside,gtl,oldtown,norm,1fam,2story,6.0,1920.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,662.0,662.0,5,662.0,662.0,1324.0,0.0,1.0,0.0,3,6.0,typ,0.0,0,detchd,unf,180.0,ta,0.0,122000.0,vinyl,0,1.0,0
1697,2261.0,rl,68.0,8298.0,1,hls,inside,gtl,timber,norm,1fam,1story,8.0,2006.0,hip,none,0.0,4,pconc,4,3,glq,583.0,unf,963.0,1546.0,5,1564.0,0.0,1564.0,0.0,2.0,0.0,5,6.0,typ,1.0,4,attchd,rfn,502.0,ta,132.0,267300.0,vinyl,0,1.0,0
1698,423.0,rl,104.0,13518.0,0,lvl,inside,gtl,nridght,norm,1fam,2story,9.0,2008.0,hip,stone,860.0,5,pconc,5,1,unf,0.0,unf,1926.0,1926.0,5,1966.0,1174.0,3140.0,0.0,3.0,1.0,5,11.0,typ,2.0,4,builtin,fin,820.0,ta,144.0,485000.0,vinyl,1,1.0,0
1699,2687.0,rm,90.0,33120.0,3,lvl,inside,gtl,oldtown,rran,1fam,1.5fin,6.0,1962.0,gable,none,0.0,3,cblock,3,1,unf,0.0,unf,1595.0,1595.0,3,1611.0,875.0,2486.0,0.0,2.0,0.0,3,8.0,typ,1.0,4,detchd,unf,576.0,ta,0.0,220000.0,brick,0,0.0,0
1700,1436.0,rl,70.0,13142.0,1,lvl,corner,gtl,collgcr,posn,1fam,2story,6.0,1997.0,gable,brkface,128.0,3,pconc,4,1,glq,688.0,unf,176.0,864.0,5,872.0,899.0,1771.0,1.0,2.0,1.0,4,6.0,typ,0.0,0,attchd,rfn,600.0,ta,0.0,215700.0,vinyl,1,0.0,0
1701,444.0,rl,107.0,11362.0,1,lvl,inside,gtl,nridght,norm,1fam,1story,8.0,2004.0,gable,stone,42.0,4,pconc,5,2,glq,1039.0,unf,797.0,1836.0,5,1836.0,0.0,1836.0,1.0,2.0,0.0,4,7.0,typ,1.0,4,attchd,fin,862.0,ta,125.0,280000.0,metal,1,1.0,0
1702,1067.0,rl,92.0,10845.0,1,lvl,corner,gtl,nridght,norm,1fam,1story,8.0,2003.0,gable,brkface,504.0,4,pconc,4,2,glq,1149.0,unf,454.0,1603.0,5,1575.0,0.0,1575.0,1.0,2.0,0.0,4,7.0,typ,1.0,3,attchd,fin,732.0,ta,216.0,284000.0,vinyl,1,1.0,0
1703,2290.0,rm,21.0,1936.0,0,lvl,inside,gtl,meadowv,norm,twnhs,sfoyer,4.0,1970.0,gable,none,0.0,3,cblock,4,3,blq,131.0,glq,0.0,630.0,4,630.0,0.0,630.0,1.0,1.0,0.0,3,3.0,typ,0.0,0,none,none,0.0,none,0.0,84500.0,aggregate,0,0.0,0
1704,168.0,rl,80.0,9760.0,0,lvl,inside,mod,names,norm,1fam,1story,6.0,1963.0,hip,brkface,218.0,3,cblock,3,4,blq,717.0,lwq,415.0,1395.0,3,1395.0,0.0,1395.0,1.0,1.0,0.0,3,7.0,min1,1.0,3,attchd,rfn,440.0,ta,657.0,192000.0,wood,0,1.0,0
1705,2643.0,rm,66.0,3960.0,0,lvl,inside,gtl,oldtown,norm,1fam,2story,7.0,1930.0,gable,none,0.0,3,brktil,3,1,unf,0.0,unf,502.0,502.0,3,502.0,502.0,1004.0,0.0,1.0,0.0,4,5.0,typ,1.0,1,detchd,unf,200.0,ta,280.0,105000.0,wood,0,1.0,0
1706,2802.0,rl,70.0,9100.0,0,lvl,inside,gtl,collgcr,norm,1fam,1story,7.0,2004.0,hip,none,0.0,4,pconc,4,1,glq,24.0,unf,1836.0,1860.0,5,1836.0,0.0,1836.0,0.0,2.0,0.0,4,8.0,typ,1.0,4,attchd,fin,484.0,ta,120.0,216837.0,vinyl,1,1.0,0
