,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1433,910.0,909179020.0,75.0,rl,102.0,15863.0,pave,none,reg,lvl,allpub,corner,gtl,swisu,norm,norm,1fam,2.5fin,7.0,3.0,1920.0,1970.0,gable,compshg,wd sdng,plywood,none,0.0,ta,ta,brktil,ta,ta,no,glq,523.0,unf,0.0,301.0,824.0,gasa,ex,y,sbrkr,1687.0,998.0,397.0,3082.0,1.0,0.0,2.0,1.0,5.0,1.0,ta,12.0,typ,2.0,ta,basment,1970.0,fin,2.0,672.0,ta,ta,y,136.0,63.0,0.0,0.0,0.0,0.0,none,none,none,0.0,8.0,2009.0,wd ,197000.0
1434,1128.0,528480160.0,60.0,fv,65.0,8125.0,pave,none,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,7.0,6.0,2007.0,2007.0,gable,compshg,cemntbd,cmentbd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,813.0,813.0,gasa,ex,y,sbrkr,822.0,843.0,0.0,1665.0,0.0,0.0,2.0,1.0,3.0,1.0,gd,7.0,typ,0.0,none,attchd,2007.0,rfn,2.0,562.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,5.0,2008.0,wd ,205950.0
1435,1659.0,527359010.0,60.0,rl,90.0,11700.0,pave,none,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,2story,6.0,6.0,1968.0,1968.0,mansard,compshg,hdboard,asphshn,brkface,365.0,gd,ta,cblock,ta,ta,no,alq,384.0,rec,175.0,143.0,702.0,gasa,gd,y,sbrkr,1041.0,702.0,0.0,1743.0,0.0,1.0,1.0,2.0,3.0,1.0,ta,7.0,typ,1.0,gd,attchd,1968.0,unf,2.0,539.0,ta,ta,y,224.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2007.0,wd ,175000.0
1436,1852.0,533242090.0,60.0,fv,73.0,8010.0,pave,pave,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,8.0,5.0,2003.0,2004.0,hip,compshg,cemntbd,cmentbd,none,0.0,gd,ta,pconc,ex,ta,no,glq,964.0,unf,0.0,90.0,1054.0,gasa,ex,y,sbrkr,1072.0,976.0,0.0,2048.0,1.0,0.0,2.0,1.0,3.0,1.0,gd,8.0,typ,2.0,gd,detchd,2003.0,unf,2.0,552.0,ta,ta,y,0.0,48.0,0.0,0.0,180.0,0.0,none,none,none,0.0,8.0,2007.0,wd ,301000.0
1437,456.0,528175060.0,120.0,rl,34.0,5001.0,pave,none,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,twnhs,1story,7.0,5.0,2007.0,2008.0,gable,compshg,vinylsd,vinylsd,stone,166.0,gd,ta,pconc,gd,ta,no,glq,904.0,unf,0.0,410.0,1314.0,gasa,ex,y,sbrkr,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,gd,6.0,typ,1.0,gd,attchd,2008.0,rfn,2.0,626.0,ta,ta,y,172.0,62.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,wd ,230000.0
1438,2410.0,528188040.0,120.0,rl,93.0,3136.0,pave,none,ir1,lvl,allpub,corner,gtl,nridght,norm,norm,twnhse,1story,7.0,5.0,2003.0,2003.0,gable,compshg,vinylsd,wd shng,stone,163.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1405.0,1405.0,gasa,ex,y,sbrkr,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,gd,6.0,typ,1.0,gd,attchd,2003.0,rfn,2.0,478.0,ta,ta,y,148.0,36.0,0.0,0.0,0.0,0.0,none,none,none,0.0,3.0,2006.0,wd ,171750.0
1439,1296.0,902128075.0,30.0,rm,60.0,5400.0,pave,none,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,7.0,6.0,1920.0,2006.0,gable,compshg,stucco,stucco,none,0.0,gd,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,931.0,931.0,gasa,ta,y,sbrkr,1027.0,0.0,0.0,1027.0,0.0,1.0,1.0,0.0,2.0,1.0,gd,5.0,typ,1.0,ta,none,0.0,none,0.0,0.0,none,none,n,0.0,28.0,0.0,0.0,0.0,0.0,none,none,none,0.0,2.0,2008.0,wd ,120000.0
1440,2682.0,903233220.0,50.0,rm,51.0,6120.0,pave,none,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,5.0,7.0,1930.0,1984.0,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,741.0,741.0,gasa,gd,y,sbrkr,741.0,583.0,0.0,1324.0,0.0,0.0,1.0,0.0,3.0,1.0,gd,7.0,typ,0.0,none,detchd,1930.0,unf,1.0,180.0,fa,ta,y,0.0,0.0,55.0,0.0,0.0,0.0,none,none,none,0.0,2.0,2006.0,wd ,110000.0
1441,237.0,905426200.0,20.0,rl,65.0,11479.0,pave,none,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,6.0,7.0,1950.0,1987.0,gable,compshg,wd sdng,plywood,none,0.0,ta,ta,cblock,ta,ta,no,glq,104.0,rec,387.0,172.0,663.0,gasa,ex,y,sbrkr,1074.0,0.0,0.0,1074.0,1.0,0.0,1.0,0.0,3.0,1.0,gd,6.0,typ,1.0,ta,attchd,1987.0,unf,1.0,467.0,ta,ta,y,0.0,52.0,52.0,0.0,0.0,0.0,none,mnprv,none,0.0,6.0,2010.0,wd ,144500.0
1442,1666.0,527403310.0,20.0,rl,63.0,9457.0,pave,none,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5.0,6.0,1970.0,1990.0,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,alq,566.0,unf,0.0,359.0,925.0,gasa,ta,y,sbrkr,1422.0,0.0,0.0,1422.0,1.0,0.0,1.0,0.0,3.0,1.0,ta,7.0,min2,0.0,none,detchd,1988.0,unf,2.0,576.0,ta,ta,y,252.0,0.0,0.0,0.0,0.0,0.0,none,gdwo,none,0.0,9.0,2007.0,wd ,155000.0
1443,2666.0,902400090.0,30.0,rm,84.0,11340.0,pave,none,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1story,6.0,5.0,1923.0,1950.0,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,1200.0,1200.0,gasa,ta,y,fusea,1200.0,0.0,0.0,1200.0,0.0,0.0,1.0,0.0,4.0,1.0,ta,7.0,typ,0.0,none,detchd,1923.0,unf,1.0,312.0,fa,fa,y,0.0,0.0,228.0,0.0,0.0,0.0,none,none,none,0.0,3.0,2006.0,wd ,125000.0
1444,662.0,535382100.0,70.0,rl,60.0,7200.0,pave,none,reg,lvl,allpub,corner,gtl,oldtown,artery,norm,1fam,2story,7.0,9.0,1910.0,2008.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,gd,pconc,ta,ta,no,unf,0.0,unf,0.0,560.0,560.0,gasa,ex,y,sbrkr,930.0,760.0,0.0,1690.0,0.0,0.0,2.0,0.0,4.0,1.0,gd,5.0,typ,0.0,none,detchd,2008.0,unf,2.0,624.0,ta,ta,y,0.0,0.0,112.0,0.0,0.0,0.0,none,none,none,0.0,8.0,2009.0,wd ,156500.0
1445,2490.0,532353180.0,80.0,rl,88.0,8471.0,pave,none,ir1,lvl,allpub,corner,gtl,sawyer,norm,norm,1fam,slvl,6.0,7.0,1977.0,1995.0,gable,compshg,hdboard,plywood,brkface,46.0,ta,ta,cblock,gd,gd,av,alq,506.0,unf,0.0,0.0,506.0,gasa,ta,y,sbrkr,1212.0,0.0,0.0,1212.0,1.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,1.0,ta,attchd,1978.0,unf,2.0,492.0,ta,ta,y,292.0,12.0,0.0,0.0,0.0,0.0,none,gdwo,none,0.0,7.0,2006.0,wd ,151000.0
1446,672.0,535403210.0,20.0,rl,90.0,10454.0,pave,none,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6.0,6.0,1957.0,1957.0,hip,compshg,plywood,plywood,stone,143.0,ta,ta,cblock,ta,ta,no,rec,546.0,unf,0.0,559.0,1105.0,gasa,gd,y,fusea,1105.0,0.0,0.0,1105.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,detchd,1957.0,unf,1.0,308.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2009.0,wd ,135000.0
1447,2915.0,923226290.0,160.0,rm,21.0,1484.0,pave,none,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhse,2story,4.0,4.0,1972.0,1972.0,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,ta,ta,no,rec,252.0,unf,0.0,294.0,546.0,gasa,ta,y,sbrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,ta,5.0,typ,0.0,none,attchd,1972.0,unf,1.0,253.0,ta,fa,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,5.0,2006.0,wd ,79400.0
1448,452.0,528174050.0,120.0,rl,47.0,6904.0,pave,none,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,6.0,5.0,2005.0,2005.0,gable,compshg,vinylsd,vinylsd,stone,240.0,gd,ta,pconc,gd,ta,av,alq,836.0,unf,0.0,522.0,1358.0,gasa,ex,y,sbrkr,1358.0,0.0,0.0,1358.0,0.0,0.0,2.0,0.0,2.0,1.0,gd,6.0,typ,1.0,gd,attchd,2005.0,rfn,2.0,484.0,ta,ta,y,192.0,36.0,0.0,0.0,0.0,0.0,none,none,none,0.0,8.0,2009.0,wd ,213000.0
1449,321.0,916475110.0,60.0,rl,85.0,14191.0,pave,none,reg,lvl,allpub,inside,gtl,timber,norm,norm,1fam,2story,8.0,5.0,2002.0,2002.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,967.0,967.0,gasa,ex,y,sbrkr,993.0,915.0,0.0,1908.0,0.0,0.0,2.0,1.0,4.0,1.0,gd,9.0,typ,0.0,none,attchd,2002.0,fin,2.0,431.0,ta,ta,y,135.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2010.0,wd ,202900.0
1450,2124.0,907131120.0,60.0,rl,70.0,9531.0,pave,none,ir1,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,2story,6.0,5.0,1998.0,1998.0,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,mn,glq,706.0,unf,0.0,88.0,794.0,gasa,ex,y,sbrkr,882.0,914.0,0.0,1796.0,1.0,0.0,2.0,1.0,3.0,1.0,ta,7.0,typ,0.0,none,attchd,1998.0,rfn,2.0,546.0,ta,ta,y,0.0,36.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,5.0,2007.0,wd ,211000.0
1451,1278.0,535456050.0,90.0,rl,113.0,8513.0,pave,none,reg,lvl,allpub,corner,gtl,names,artery,norm,duplex,1story,5.0,5.0,1961.0,1961.0,gable,compshg,brkface,wd sdng,none,0.0,ta,ta,cblock,ta,ta,av,unf,0.0,unf,0.0,1800.0,1800.0,gasa,ta,n,sbrkr,1800.0,0.0,0.0,1800.0,0.0,0.0,2.0,0.0,6.0,2.0,ta,10.0,typ,0.0,none,none,0.0,none,0.0,0.0,none,none,n,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,11.0,2008.0,wd ,130000.0
1452,914.0,909251170.0,50.0,rl,51.0,6171.0,pave,none,reg,lvl,allpub,inside,gtl,swisu,norm,norm,1fam,1.5fin,6.0,6.0,1925.0,1990.0,gable,compshg,wdshing,wd shng,none,0.0,ta,ta,brktil,ta,ta,no,blq,264.0,unf,0.0,712.0,976.0,gasa,ex,y,sbrkr,1160.0,448.0,0.0,1608.0,0.0,0.0,2.0,1.0,3.0,1.0,gd,7.0,typ,1.0,gd,detchd,1925.0,unf,1.0,216.0,fa,ta,y,147.0,16.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,10.0,2009.0,wd ,137450.0
1453,579.0,533352150.0,20.0,rl,70.0,9991.0,pave,none,ir1,lvl,allpub,corner,gtl,sawyer,feedr,norm,1fam,1story,4.0,4.0,1976.0,1993.0,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,blq,1116.0,unf,0.0,165.0,1281.0,gasa,ex,y,sbrkr,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,3.0,1.0,ta,8.0,min1,1.0,ta,attchd,1993.0,unf,2.0,490.0,ta,ta,y,120.0,78.0,0.0,0.0,0.0,0.0,none,gdwo,none,0.0,6.0,2009.0,wd ,150000.0
1454,1418.0,905480240.0,50.0,rl,60.0,9084.0,pave,none,reg,lvl,allpub,inside,gtl,edwards,artery,norm,1fam,1.5fin,5.0,6.0,1941.0,1950.0,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,cblock,ta,fa,mn,lwq,236.0,rec,380.0,0.0,616.0,gasa,ta,n,sbrkr,616.0,495.0,0.0,1111.0,0.0,1.0,1.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,detchd,1941.0,unf,1.0,200.0,ta,fa,y,48.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,3.0,2008.0,conlw,95000.0
1455,1166.0,533213070.0,160.0,fv,24.0,2280.0,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhs,2story,7.0,5.0,1999.0,1999.0,gable,compshg,metalsd,metalsd,brkface,360.0,ta,ta,pconc,gd,ta,no,alq,549.0,unf,0.0,195.0,744.0,gasa,gd,y,sbrkr,757.0,744.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,ta,6.0,typ,0.0,none,detchd,1999.0,unf,2.0,440.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,8.0,2008.0,wd ,179400.0
1456,1797.0,528458090.0,60.0,fv,81.0,10411.0,pave,none,reg,lvl,allpub,corner,gtl,somerst,norm,norm,1fam,2story,5.0,5.0,2007.0,2007.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,cblock,gd,ta,no,unf,0.0,unf,0.0,725.0,725.0,gasa,ex,y,sbrkr,725.0,863.0,0.0,1588.0,0.0,0.0,3.0,0.0,3.0,1.0,gd,8.0,typ,0.0,none,attchd,2007.0,unf,2.0,561.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2007.0,new,212109.0
1457,2568.0,535105160.0,20.0,rl,85.0,8500.0,pave,none,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5.0,3.0,1961.0,1961.0,hip,compshg,hdboard,hdboard,brkcmn,203.0,ta,ta,cblock,ta,ta,no,rec,600.0,unf,0.0,635.0,1235.0,gasa,ta,y,sbrkr,1235.0,0.0,0.0,1235.0,0.0,0.0,1.0,0.0,2.0,1.0,ta,6.0,typ,0.0,none,attchd,1961.0,unf,2.0,480.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,gdwo,none,0.0,12.0,2006.0,wd ,98600.0
1458,2075.0,905376090.0,20.0,rl,62.5,17541.0,pave,none,ir1,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,5.0,7.0,1948.0,2005.0,hip,compshg,wd sdng,wd sdng,none,0.0,ta,gd,cblock,ta,gd,mn,blq,300.0,unf,0.0,109.0,409.0,gasa,ex,y,sbrkr,1325.0,0.0,0.0,1325.0,0.0,0.0,2.0,0.0,3.0,1.0,gd,6.0,typ,1.0,ta,detchd,1996.0,unf,2.0,576.0,ta,ta,y,0.0,42.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2007.0,wd ,216000.0
1459,2445.0,528315080.0,60.0,rl,83.0,9545.0,pave,none,reg,lvl,allpub,corner,gtl,noridge,norm,norm,1fam,2story,8.0,5.0,2000.0,2000.0,gable,compshg,vinylsd,vinylsd,brkface,322.0,gd,ta,pconc,gd,ta,mn,glq,505.0,unf,0.0,655.0,1160.0,gasa,ex,y,sbrkr,1205.0,1029.0,0.0,2234.0,1.0,0.0,2.0,1.0,3.0,1.0,gd,7.0,typ,1.0,ta,builtin,2000.0,rfn,3.0,768.0,ta,ta,y,0.0,50.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2006.0,wd ,300000.0
1460,229.0,905109130.0,60.0,rl,80.0,14000.0,pave,none,reg,lvl,allpub,inside,mod,clearcr,norm,norm,1fam,2story,7.0,5.0,1996.0,1997.0,gable,compshg,wd sdng,wd sdng,none,0.0,gd,ta,pconc,ex,ta,gd,glq,1201.0,unf,0.0,105.0,1306.0,gasa,ex,y,sbrkr,1306.0,954.0,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,gd,7.0,typ,0.0,none,attchd,1996.0,rfn,2.0,533.0,ta,ta,y,296.0,44.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2010.0,wd ,328000.0
1461,1663.0,527402090.0,80.0,rl,70.0,10500.0,pave,none,reg,lvl,allpub,fr2,gtl,names,norm,norm,1fam,slvl,5.0,7.0,1971.0,2005.0,gambrel,compshg,metalsd,asphshn,brkface,82.0,ta,ta,cblock,ta,ta,av,alq,349.0,unf,0.0,23.0,372.0,gasa,ta,y,sbrkr,576.0,533.0,0.0,1109.0,0.0,1.0,1.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,builtin,1971.0,unf,1.0,288.0,ta,ta,y,35.0,0.0,0.0,0.0,0.0,0.0,none,gdwo,none,0.0,12.0,2007.0,wd ,139000.0
1462,2727.0,905202210.0,20.0,rl,87.0,13050.0,pave,none,reg,low,allpub,inside,mod,clearcr,norm,norm,1fam,1story,5.0,6.0,1963.0,1963.0,flat,tar&grv,wdshing,wd shng,none,0.0,ta,ta,cblock,gd,ta,av,rec,104.0,alq,850.0,46.0,1000.0,gasa,ex,y,sbrkr,1000.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,1.0,ta,4.0,typ,2.0,ta,attchd,1993.0,unf,2.0,575.0,ta,ta,y,238.0,0.0,148.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2006.0,wd ,164000.0
1463,2226.0,909451130.0,160.0,rm,24.0,1782.0,pave,none,reg,lvl,allpub,inside,gtl,blueste,norm,norm,twnhs,2story,6.0,6.0,1980.0,1980.0,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,gd,ta,no,glq,330.0,unf,0.0,186.0,516.0,gasa,gd,y,sbrkr,529.0,516.0,0.0,1045.0,0.0,0.0,1.0,0.0,2.0,1.0,ta,5.0,typ,1.0,ta,detchd,1980.0,unf,2.0,462.0,ta,ta,y,180.0,0.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,12.0,2007.0,wd ,123900.0
1464,130.0,534450180.0,20.0,rl,50.0,7207.0,pave,none,ir1,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,5.0,7.0,1958.0,2008.0,gable,compshg,wd sdng,plywood,none,0.0,ta,gd,cblock,ta,ta,gd,blq,696.0,unf,0.0,162.0,858.0,gasa,gd,y,sbrkr,858.0,0.0,0.0,858.0,1.0,0.0,1.0,0.0,2.0,1.0,ta,4.0,typ,0.0,none,none,0.0,none,0.0,0.0,none,none,y,117.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,2.0,2010.0,wd ,116500.0
1465,1675.0,527427200.0,120.0,rh,26.0,10943.0,pave,none,ir2,lvl,allpub,fr2,gtl,names,norm,norm,twnhse,1story,6.0,5.0,1997.0,1998.0,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,930.0,unf,0.0,475.0,1405.0,gasa,ex,y,sbrkr,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,gd,5.0,typ,1.0,ta,attchd,1997.0,fin,2.0,522.0,ta,ta,y,0.0,68.0,0.0,0.0,0.0,0.0,none,none,none,0.0,10.0,2007.0,wd ,177000.0
1466,2038.0,903457130.0,190.0,rm,52.0,4330.0,pave,grvl,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,2fmcon,1.5fin,4.0,6.0,1958.0,1958.0,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,fa,ta,no,rec,681.0,alq,127.0,0.0,808.0,gasa,ta,y,sbrkr,838.0,477.0,0.0,1315.0,1.0,0.0,2.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,detchd,1958.0,rfn,2.0,436.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,2.0,2007.0,cod,99500.0
1467,2416.0,528221010.0,20.0,rl,102.0,11660.0,pave,none,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,6.0,5.0,2006.0,2006.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1326.0,1326.0,gasa,ex,y,sbrkr,1326.0,0.0,0.0,1326.0,0.0,0.0,2.0,0.0,3.0,1.0,gd,6.0,typ,0.0,none,attchd,2006.0,fin,2.0,427.0,ta,ta,y,100.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2006.0,new,174190.0
1468,2507.0,533212100.0,160.0,fv,30.0,3180.0,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhse,2story,7.0,5.0,2005.0,2005.0,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,600.0,600.0,gasa,ex,y,sbrkr,520.0,600.0,80.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,gd,4.0,typ,0.0,none,detchd,2005.0,rfn,2.0,480.0,ta,ta,y,0.0,166.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2006.0,wd ,151000.0
1469,269.0,907290170.0,120.0,rm,70.0,4435.0,pave,none,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,twnhse,1story,6.0,5.0,2003.0,2003.0,gable,compshg,vinylsd,vinylsd,brkface,170.0,gd,ta,pconc,gd,ta,av,glq,672.0,unf,0.0,176.0,848.0,gasa,ex,y,sbrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,gd,4.0,typ,0.0,none,attchd,2003.0,fin,2.0,420.0,ta,ta,y,140.0,0.0,0.0,0.0,0.0,0.0,none,none,none,0.0,4.0,2010.0,wd ,143750.0
1470,981.0,923230200.0,85.0,rl,50.0,7689.0,pave,none,ir1,lvl,allpub,inside,gtl,mitchel,norm,norm,1fam,sfoyer,5.0,8.0,1972.0,1972.0,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,gd,ta,av,glq,720.0,blq,76.0,0.0,796.0,gasa,gd,y,sbrkr,796.0,0.0,0.0,796.0,0.0,1.0,1.0,0.0,2.0,1.0,ta,4.0,typ,0.0,none,detchd,1998.0,unf,1.0,336.0,ta,ta,y,138.0,0.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,7.0,2009.0,wd ,131900.0
1471,2296.0,923230010.0,60.0,rl,68.0,8286.0,pave,none,ir1,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,2story,5.0,7.0,1977.0,1977.0,gable,compshg,plywood,plywood,none,0.0,ta,ta,pconc,gd,ta,no,rec,531.0,unf,0.0,185.0,716.0,gasa,ex,y,sbrkr,716.0,716.0,0.0,1432.0,1.0,0.0,1.0,1.0,3.0,1.0,ta,6.0,typ,1.0,gd,attchd,1977.0,fin,2.0,531.0,ta,ta,y,0.0,136.0,0.0,0.0,240.0,0.0,none,gdprv,none,0.0,6.0,2007.0,wd ,157000.0
1472,940.0,910202070.0,70.0,rm,59.0,10690.0,pave,none,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,2story,5.0,7.0,1920.0,1997.0,hip,compshg,vinylsd,vinylsd,none,0.0,ta,gd,cblock,ta,fa,no,rec,456.0,unf,0.0,216.0,672.0,gasa,gd,y,fusea,672.0,672.0,0.0,1344.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,6.0,typ,0.0,none,detchd,1964.0,unf,1.0,468.0,ta,fa,y,0.0,128.0,218.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,wd ,147000.0
1473,475.0,528235010.0,60.0,rl,71.0,7795.0,pave,none,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,7.0,5.0,2004.0,2005.0,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,425.0,unf,0.0,291.0,716.0,gasa,ex,y,sbrkr,716.0,716.0,0.0,1432.0,1.0,0.0,2.0,1.0,3.0,1.0,gd,6.0,typ,1.0,gd,attchd,2004.0,fin,2.0,432.0,ta,ta,y,100.0,51.0,0.0,0.0,0.0,0.0,none,none,none,0.0,7.0,2009.0,wd ,188500.0
1474,2404.0,528174080.0,120.0,rl,43.0,7052.0,pave,none,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,7.0,5.0,2005.0,2005.0,gable,compshg,vinylsd,vinylsd,stone,240.0,gd,ta,pconc,gd,ta,av,glq,659.0,unf,0.0,705.0,1364.0,gasa,ex,y,sbrkr,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,gd,6.0,typ,1.0,gd,attchd,2005.0,rfn,2.0,484.0,ta,ta,y,192.0,36.0,0.0,0.0,0.0,0.0,none,none,none,0.0,6.0,2006.0,wd ,185850.0
1475,2491.0,532376080.0,20.0,rl,70.0,9308.0,pave,none,ir1,lvl,allpub,culdsac,gtl,sawyer,rrne,norm,1fam,1story,5.0,5.0,1965.0,1965.0,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,rec,554.0,unf,0.0,430.0,984.0,gasa,ta,y,sbrkr,984.0,0.0,0.0,984.0,0.0,0.0,1.0,0.0,3.0,1.0,ta,5.0,typ,0.0,none,attchd,1965.0,unf,1.0,310.0,ta,ta,y,0.0,0.0,0.0,0.0,0.0,0.0,none,mnprv,none,0.0,7.0,2006.0,wd ,126000.0
